*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=LED ARRAY V1_1
*Date=20:01:14
*CreatedBy=Fritzing 0.9.6b.2021-02-21.CD-175-0-8a1e0682
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
492;;;150.505;-111.564;0;Bottom;Via2066
493;;;153.504;-51.5639;0;Bottom;Via1990
494;1–5Watt;luxeon;67.5049;-72.4143;-90;Top;U31
495;;;25.5047;-48.5638;0;Bottom;Via433
496;;;235.505;-9.56382;0;Bottom;Via1392
497;;;64.5047;-113.564;0;Bottom;Via790
498;;;25.5047;-71.5638;0;Bottom;Via523
499;;;111.505;-53.564;0;Bottom;Via2626
500;;;112.505;-29.5638;0;Bottom;Via2516
501;;;257.505;-75.564;0;Bottom;Via1674
502;;;150.505;-54.5639;0;Bottom;Via2185
503;;;234.505;-50.5639;0;Bottom;Via1710
504;;;90.5047;-71.5638;0;Bottom;Via934
505;;;149.504;-49.5637;0;Bottom;Via2312
506;;;235.505;-114.564;0;Bottom;Via1084
507;;;254.505;-28.5639;0;Bottom;Via1114
508;;;128.504;-95.564;0;Bottom;Via2603
509;;;48.5047;-156.564;0;Bottom;Via639
510;;;56.5047;-103.564;0;Bottom;Hole89
511;;;191.505;-9.56382;0;Bottom;Via2688
512;1–5Watt;luxeon;46.8189;-9.7124;-90;Top;U25
513;;;107.505;-137.564;0;Bottom;Via2245
514;;;28.5044;-32.5638;0;Bottom;Via465
515;;;258.505;-53.5642;0;Bottom;Via1811
516;;;215.505;-153.564;0;Bottom;Via1839
517;;;66.5048;-159.564;0;Bottom;Via756
518;;;70.5047;-8.56391;0;Bottom;Via865
519;;;90.5047;-27.5637;0;Bottom;Via981
520;;;131.505;-52.5638;0;Bottom;Via2105
521;;;203.505;-19.5639;0;Bottom;Hole28
522;;;215.505;-8.56391;0;Bottom;Via1871
523;;;110.505;-50.5639;0;Bottom;Via1917
524;;;4.50469;-33.5637;0;Bottom;Via177
525;;;3.50469;-116.564;0;Bottom;Via53
526;;;174.504;-112.564;0;Bottom;Via2054
527;;;175.505;-134.564;0;Bottom;Via2203
528;;;109.505;-28.5636;0;Bottom;Via2456
529;;;12.4988;-95.5734;0;Bottom;Via2751
530;;;234.505;-155.564;0;Bottom;Via1771
531;;;235.505;-74.5638;0;Bottom;Via1570
532;;;233.504;-28.5636;0;Bottom;Via1398
533;;;28.5044;-74.5638;0;Bottom;Via544
534;;;150.505;-90.5639;0;Bottom;Via2631
535;;;131.505;-10.5637;0;Bottom;Via2433
536;;;173.505;-33.5637;0;Bottom;Via2661
537;;;280.503;-73.5636;0;Bottom;Via1505
538;;;172.505;-7.56371;0;Bottom;Via2552
539;;;233.504;-156.564;0;Bottom;Via1302
540;;;173.505;-90.5639;0;Bottom;Via2032
541;;;216.505;-7.56371;0;Bottom;Via1703
542;;;190.505;-71.5638;0;Bottom;Via2304
543;;;68.5046;-111.564;0;Bottom;Via838
544;;;279.504;-156.564;0;Bottom;Via1079
545;;;43.5048;-113.564;0;Bottom;Via622
546;;;99.5047;-40.5638;0;Bottom;Hole70
547;;;44.5047;-49.564;0;Bottom;Via676
548;;;194.505;-138.564;0;Bottom;Via2706
549;1–5Watt;luxeon;67.4259;-51.5716;-90;Top;U19
550;;;150.505;-155.564;0;Bottom;Via2178
551;;;86.5047;-10.5637;0;Bottom;Via965
552;;;258.505;-137.564;0;Bottom;Via1433
553;;;282.557;-43.9556;0;Bottom;TXT3
554;;;27.5045;-75.5637;0;Bottom;Via506
555;;;29.5046;-8.56391;0;Bottom;Via529
556;;;7.50468;-93.5639;0;Bottom;Via78
557;;;70.5047;-134.564;0;Bottom;Via718
558;;;154.504;-52.5638;0;Bottom;Via2259
559;;;236.504;-159.564;0;Bottom;Via1215
560;;;92.5048;-94.5638;0;Bottom;Via1023
561;;;129.505;-69.5637;0;Bottom;Via2311
562;;;150.505;-69.5637;0;Bottom;Via2140
563;;;237.504;-9.56382;0;Bottom;Via1081
564;;;236.504;-111.564;0;Bottom;Via1532
565;1–5Watt;luxeon;256.284;-51.6405;-90;Top;U68
566;;;23.5046;-92.564;0;Bottom;Via444
567;;;190.505;-73.5636;0;Bottom;Via2395
568;;;170.505;-116.564;0;Bottom;Via2182
569;;;172.505;-116.564;0;Bottom;Via2593
570;;THT;161.505;-161.104;180;Bottom;A3
571;;;234.505;-48.5638;0;Bottom;Via1607
572;;;149.504;-30.5637;0;Bottom;Via1915
573;;;109.505;-9.56382;0;Bottom;Via2072
574;;;153.505;-154.564;0;Bottom;Via2647
575;;;151.504;-116.564;0;Bottom;Via2013
576;;;194.505;-134.564;0;Bottom;Via2728
577;;;274.503;-113.564;0;Bottom;Via1299
578;;;65.5046;-135.564;0;Bottom;Via876
579;;;69.5045;-53.564;0;Bottom;Via809
580;;;49.5049;-52.564;0;Bottom;Via700
581;;;44.5047;-91.5641;0;Bottom;Via608
582;;;129.505;-138.564;0;Bottom;Via2173
583;;;259.505;-29.5641;0;Bottom;Via1745
584;;;90.5047;-73.5636;0;Bottom;Via967
585;;;92.5048;-73.5636;0;Bottom;Via935
586;;;86.5047;-8.56391;0;Bottom;Via1035
587;;;15.5011;-72.8387;0;Bottom;TXT2
588;;;216.505;-32.5638;0;Bottom;Via1119
589;;;25.5047;-6.5638;0;Bottom;Via539
590;;;77.5046;-82.5638;0;Bottom;Hole77
591;;;4.50469;-113.564;0;Bottom;Via60
592;;;128.504;-137.564;0;Bottom;Via1968
593;;;153.504;-11.5639;0;Bottom;Via2240
594;;;256.505;-91.5641;0;Bottom;Via1204
595;;;69.5045;-158.564;0;Bottom;Via755
596;;;217.505;-92.564;0;Bottom;Via1071
597;;;214.505;-112.564;0;Bottom;Via1817
598;;;217.505;-113.564;0;Bottom;Via1848
599;;;194.505;-31.5636;0;Bottom;Via2436
600;;;7.50468;-112.564;0;Bottom;Via63
601;;;5.50468;-49.5637;0;Bottom;Via151
602;;;27.5045;-157.564;0;Bottom;Via396
603;;;68.5046;-92.564;0;Bottom;Via837
604;;;108.505;-52.5638;0;Bottom;Via2378
605;;;153.504;-30.5637;0;Bottom;Via2122
606;;;149.504;-7.56371;0;Bottom;Via2589
607;1–5Watt;luxeon;151.546;-156.235;-90;Top;U63
608;;;4.50469;-132.564;0;Bottom;Via41
609;;;174.504;-91.5638;0;Bottom;Via1918
610;;;191.505;-51.5639;0;Bottom;Via2501
611;;;5.50468;-74.5638;0;Bottom;Via158
612;;;6.50468;-12.5638;0;Bottom;Via206
613;;;24.5045;-53.564;0;Bottom;Via480
614;;;132.504;-51.5639;0;Bottom;Via2073
615;;;44.5047;-133.564;0;Bottom;Via551
616;;;192.505;-157.564;0;Bottom;Via1988
617;;;131.505;-48.5638;0;Bottom;Via2697
618;;;235.505;-72.5637;0;Bottom;Via1700
619;1–5Watt;luxeon;214.517;-51.6865;-90;Top;U70
620;;;234.505;-132.564;0;Bottom;Via1257
621;;;68.5046;-90.5639;0;Bottom;Via881
622;;;193.505;-53.564;0;Bottom;Via2246
623;;;162.515;-141.538;0;Bottom;Via2766
624;;;253.505;-71.5641;0;Bottom;Via1485
625;;;49.5049;-155.564;0;Bottom;Via590
626;;;254.505;-70.5639;0;Bottom;Via1735
627;;;45.5049;-50.5642;0;Bottom;Via702
628;;;89.5048;-93.5639;0;Bottom;Via906
629;;;148.504;-8.56391;0;Bottom;Via2323
630;;;89.5048;-51.5639;0;Bottom;Via990
631;;;259.505;-134.564;0;Bottom;Via1121
632;;;212.505;-95.564;0;Bottom;Via1125
633;;;253.505;-115.564;0;Bottom;Via1583
634;;;215.505;-54.5639;0;Bottom;Via1766
635;;;119.505;-82.5638;0;Bottom;Hole61
636;;;45.5049;-71.5641;0;Bottom;Via691
637;;;68.5046;-115.564;0;Bottom;Via729
638;;;27.5045;-94.5638;0;Bottom;Via413
639;;;255.505;-132.564;0;Bottom;Via1836
640;;;112.505;-157.564;0;Bottom;Via2445
641;;;2.50466;-94.5638;0;Bottom;Via86
642;;;233.504;-91.5638;0;Bottom;Via1828
643;;;47.5047;-27.564;0;Bottom;Via645
644;;;68.5046;-73.5636;0;Bottom;Via799
645;;;107.505;-112.564;0;Bottom;Via2127
646;1–5Watt;luxeon;151.541;-30.4405;-90;Top;U61
647;;;172.505;-95.564;0;Bottom;Via2205
648;;;108.505;-90.5639;0;Bottom;Via2391
649;;;190.505;-157.564;0;Bottom;Via2496
650;;;215.505;-138.564;0;Bottom;Via1331
651;;;235.505;-11.5639;0;Bottom;Via1381
652;;;6.50468;-153.564;0;Bottom;Via21
653;;;26.5046;-112.564;0;Bottom;Via483
654;;;28.5044;-95.564;0;Bottom;Via533
655;;;151.504;-51.5639;0;Bottom;Via2167
656;;;130.505;-158.564;0;Bottom;Via2582
657;;;110.505;-153.564;0;Bottom;Via2645
658;;;162.505;-145.564;0;Bottom;Via2749
659;;;150.505;-96.5639;0;Bottom;Via2038
660;;;154.504;-10.5637;0;Bottom;Via1991
661;1–5Watt;luxeon;214.808;-30.5782;-90;Top;U98
662;;;173.505;-69.5637;0;Bottom;Via2280
663;;;276.504;-31.5636;0;Bottom;Via1476
664;;;182.505;-19.5639;0;Bottom;Hole36
665;1–5Watt;luxeon;5.16077;-114.557;-90;Top;U3
666;;;217.505;-94.5638;0;Bottom;Via1262
667;;;69.5045;-7.56371;0;Bottom;Via871
668;;;277.503;-30.5637;0;Bottom;Via1155
669;;;238.505;-52.5638;0;Bottom;Via1591
670;;;237.504;-112.564;0;Bottom;Via1757
671;;;7.50468;-53.564;0;Bottom;Via130
672;;;128.504;-112.564;0;Bottom;Via1894
673;;;36.5048;-61.5639;0;Bottom;Hole96
674;;;4.50469;-31.5636;0;Bottom;Via197
675;;;86.5047;-71.5638;0;Bottom;Via1017
676;;;161.428;-166.497;0;Bottom;TXT2
677;;;258.505;-154.564;0;Bottom;Via1469
678;;;224.505;-164.564;0;Bottom;Hole19
679;;;212.505;-112.564;0;Bottom;Via1821
680;;;70.5047;-115.564;0;Bottom;Via772
681;;SO;15.8638;-88.9571;180;Top;LM75A
682;;;171.505;-48.5638;0;Bottom;Via2487
683;;;173.505;-134.564;0;Bottom;Via2179
684;;;194.505;-73.5636;0;Bottom;Via2389
685;;;24.5045;-32.5638;0;Bottom;Via452
686;;;112.505;-50.5639;0;Bottom;Via2101
687;;;133.505;-92.564;0;Bottom;Via2308
688;;;67.5047;-112.564;0;Bottom;Via819
689;;;8.50468;-157.564;0;Bottom;Via7
690;;;192.505;-6.5638;0;Bottom;Via2581
691;;;172.505;-137.564;0;Bottom;Via2630
692;1–5Watt;luxeon;172.663;-114.511;-90;Top;U71
693;;;106.505;-155.564;0;Bottom;Via2093
694;;;153.504;-112.564;0;Bottom;Via1982
695;;;88.5049;-6.5638;0;Bottom;Via1043
696;;;29.5046;-52.5638;0;Bottom;Via532
697;;;224.505;-40.5638;0;Bottom;Hole22
698;;;149.504;-137.564;0;Bottom;Via2725
699;;THT;159.775;-16.2562;0;Bottom;GND
700;;;88.5049;-153.564;0;Bottom;Via891
701;;;127.505;-73.5636;0;Bottom;Via2244
702;;;215.505;-33.5637;0;Bottom;Via1324
703;;;88.5049;-33.5637;0;Bottom;Via932
704;;;256.505;-9.5641;0;Bottom;Via1449
705;;;5.50468;-53.564;0;Bottom;Via148
706;;;236.504;-54.5639;0;Bottom;Via1880
707;;;48.5047;-53.5642;0;Bottom;Via641
708;;;172.505;-133.564;0;Bottom;Via1954
709;;;48.5047;-7.56399;0;Bottom;Via703
710;;;86.5047;-115.564;0;Bottom;Via973
711;;;233.504;-114.564;0;Bottom;Via1219
712;;;91.5046;-93.5639;0;Bottom;Via1011
713;;;238.505;-157.564;0;Bottom;Via1605
714;;;290.827;-171.514;-90;Bottom;TXT1
715;;;68.5046;-71.5638;0;Bottom;Via766
716;;;194.505;-71.5638;0;Bottom;Via2477
717;;;233.504;-158.564;0;Bottom;Via1292
718;;;278.504;-33.5637;0;Bottom;Via1877
719;;;129.505;-27.5637;0;Bottom;Via1919
720;;;108.505;-153.564;0;Bottom;Via2117
721;;;276.504;-134.564;0;Bottom;Via1648
722;;;108.505;-159.564;0;Bottom;Via2310
723;;;66.5048;-27.5637;0;Bottom;Via804
724;;;23.5046;-10.5637;0;Bottom;Via461
725;;;6.50468;-111.564;0;Bottom;Via56
726;1–5Watt;luxeon;193.359;-72.4143;-90;Top;U76
727;;;129.505;-159.564;0;Bottom;Via2188
728;;;193.505;-114.564;0;Bottom;Via2429
729;;;173.505;-75.5637;0;Bottom;Via2574
730;;;154.504;-92.564;0;Bottom;Via2654
731;;;109.505;-51.5639;0;Bottom;Via2171
732;;;233.504;-135.564;0;Bottom;Via1712
733;;;26.5046;-137.564;0;Bottom;Via479
734;;;47.5047;-157.564;0;Bottom;Via564
735;;;234.505;-73.5636;0;Bottom;Via1170
736;;;170.505;-137.564;0;Bottom;Via2078
737;;;131.505;-92.564;0;Bottom;Via2022
738;;;47.5047;-73.5639;0;Bottom;Via631
739;;;173.505;-6.5638;0;Bottom;Via2231
740;;;132.504;-72.5637;0;Bottom;Via2664
741;;;130.505;-133.564;0;Bottom;Via2107
742;;;170.505;-133.564;0;Bottom;Via2338
743;;;129.505;-33.5637;0;Bottom;Via2695
744;;;233.504;-11.5639;0;Bottom;Via1447
745;;;258.505;-28.5639;0;Bottom;Via1067
746;;;215.505;-136.564;0;Bottom;Via1528
747;;;286.504;-21.5638;0;Top;Pad2
748;;;87.5047;-11.5639;0;Bottom;Via893
749;;;36.5048;-82.5638;0;Bottom;Hole93
750;;;23.5046;-50.5639;0;Bottom;Via451
751;;;108.505;-115.564;0;Bottom;Via1947
752;;;47.5047;-117.564;0;Bottom;Via671
753;;;43.5048;-8.56419;0;Bottom;Via699
754;;;232.505;-115.564;0;Bottom;Via1123
755;;;235.505;-49.5637;0;Bottom;Via1571
756;;;255.505;-54.5642;0;Bottom;Via1788
757;;;216.505;-93.5639;0;Bottom;Via1574
758;;;237.504;-133.564;0;Bottom;Via1638
759;;;88.5049;-115.564;0;Bottom;Via1014
760;;;69.5045;-93.5639;0;Bottom;Via843
761;;;278.504;-50.5639;0;Bottom;Via1280
762;;;256.505;-74.5641;0;Bottom;Via1832
763;;;223.505;-89.5639;0;Bottom;Via2736
764;;;254.505;-72.564;0;Bottom;Via1323
765;;;193.505;-93.5639;0;Bottom;Via1908
766;;;128.504;-135.564;0;Bottom;Via2481
767;;;69.5045;-32.5638;0;Bottom;Via801
768;1;2512 [SMD];255.505;-169.764;-90;Top;R2
769;;;23.5046;-94.5638;0;Bottom;Via485
770;;;193.505;-51.5639;0;Bottom;Via2170
771;;;152.504;-27.5637;0;Bottom;Via2409
772;;;151.504;-49.5637;0;Bottom;Via2595
773;;;254.505;-116.564;0;Bottom;Via1695
774;;;191.505;-114.564;0;Bottom;Via2277
775;;;236.504;-138.564;0;Bottom;Via1193
776;1–5Watt;luxeon;130.643;-9.68954;-90;Top;U33
777;;;277.503;-32.5638;0;Bottom;Via1408
778;;;195.505;-91.5638;0;Bottom;Via2077
779;;;192.505;-48.5638;0;Bottom;Via2006
780;;;44.5047;-116.564;0;Bottom;Via595
781;;;150.505;-134.564;0;Bottom;Via2319
782;;;130.505;-70.5636;0;Bottom;Via2721
783;;;66.5048;-54.5639;0;Bottom;Via717
784;;;276.504;-132.564;0;Bottom;Via1102
785;;;232.505;-113.564;0;Bottom;Via1516
786;;;3.50469;-95.564;0;Bottom;Via74
787;;;70.5047;-94.5638;0;Bottom;Via855
788;;;2.50466;-50.5639;0;Bottom;Via132
789;;;91.5046;-112.564;0;Bottom;Via929
790;;;48.5047;-114.564;0;Bottom;Via650
791;;THT;164.505;-161.104;180;Bottom;GND
792;;;233.504;-7.56371;0;Bottom;Via1566
793;;;87.5047;-32.5638;0;Bottom;Via956
794;;;111.505;-11.5639;0;Bottom;Via1967
795;;;6.50468;-6.5638;0;Bottom;Via205
796;;;216.505;-158.564;0;Bottom;Via1402
797;;;86.5047;-94.5638;0;Bottom;Via989
798;;;49.5049;-134.564;0;Bottom;Via550
799;;;92.5048;-134.564;0;Bottom;Via886
800;;;127.505;-113.564;0;Bottom;Via2473
801;;;3.50469;-158.564;0;Bottom;Via3
802;;;255.505;-96.5642;0;Bottom;Via1454
803;;;67.5047;-74.5638;0;Bottom;Via851
804;;;49.5049;-10.564;0;Bottom;Via626
805;;;99.5047;-164.564;0;Bottom;Hole67
806;1;2512 [SMD];171.504;-169.764;-90;Top;R6
807;;;128.504;-11.5639;0;Bottom;Via2113
808;;;215.505;-96.5639;0;Bottom;Via1685
809;;;153.504;-116.564;0;Bottom;Via2276
810;1–5Watt;luxeon;130.845;-156.344;-90;Top;U58
811;;;109.505;-137.564;0;Bottom;Via2528
812;;;235.505;-112.564;0;Bottom;Via1779
813;;;6.50468;-94.5638;0;Bottom;Via79
814;;;149.504;-95.564;0;Bottom;Via2591
815;;;129.505;-54.5639;0;Bottom;Via2644
816;;;173.505;-31.5636;0;Bottom;Via2495
817;;;66.5048;-33.5637;0;Bottom;Via764
818;;;194.505;-113.564;0;Bottom;Via2010
819;1–5Watt;luxeon;235.618;-135.285;-90;Top;U79
820;;;24.5045;-156.564;0;Bottom;Via449
821;;;258.505;-49.564;0;Bottom;Via1831
822;;;7.50468;-70.5636;0;Bottom;Via129
823;;;172.505;-158.564;0;Bottom;Via1933
824;;;3.50469;-53.564;0;Bottom;Via153
825;;;45.5049;-10.564;0;Bottom;Via616
826;;;258.505;-95.5643;0;Bottom;Via1085
827;;;193.505;-112.564;0;Bottom;Via2705
828;;;110.505;-132.564;0;Bottom;Via1960
829;;;47.5047;-111.564;0;Bottom;Via670
830;;;216.505;-11.5639;0;Bottom;Via1141
831;;;68.5046;-157.564;0;Bottom;Via732
832;;;24.5045;-135.564;0;Bottom;Via540
833;;;215.505;-132.564;0;Bottom;Via1283
834;;;92.5048;-136.564;0;Bottom;Via997
835;;;174.504;-114.564;0;Bottom;Via2425
836;;;192.505;-27.5637;0;Bottom;Via2095
837;;;111.505;-72.5637;0;Bottom;Via2326
838;;;66.5048;-75.5637;0;Bottom;Via831
839;;;275.504;-133.564;0;Bottom;Via1480
840;;;45.5049;-31.5639;0;Bottom;Via584
841;;;276.504;-71.5638;0;Bottom;Via1336
842;;;154.504;-94.5638;0;Bottom;Via2158
843;;;150.505;-157.564;0;Bottom;Via2358
844;;;29.5046;-50.5639;0;Bottom;Via474
845;;;276.504;-10.5637;0;Bottom;Via1691
846;;;211.505;-113.564;0;Bottom;Via1762
847;;;129.505;-10.5637;0;Bottom;Via1966
848;;;195.505;-7.56371;0;Bottom;Via2578
849;;;110.505;-71.5638;0;Bottom;Via2402
850;;;108.505;-117.564;0;Bottom;Via2662
851;;;196.505;-73.5636;0;Bottom;Via2258
852;;;170.505;-72.5637;0;Bottom;Via2621
853;;;253.505;-52.564;0;Bottom;Via1228
854;1–5Watt;luxeon;172.756;-156.35;-90;Top;U109
855;;;132.504;-95.564;0;Bottom;Via2004
856;1–5Watt;luxeon;256.377;-93.4796;-90;Top;U73
857;;;25.5047;-113.564;0;Bottom;Via409
858;;;29.5046;-73.5636;0;Bottom;Via431
859;;;44.5047;-112.564;0;Bottom;Via589
860;;;192.505;-31.5636;0;Bottom;Via2703
861;;molex-1x6_lock;287.997;-40.2139;-90;Bottom;JP1
862;;;234.505;-75.5637;0;Bottom;Via1550
863;;;279.504;-154.564;0;Bottom;Via1582
864;;;66.5048;-50.5639;0;Bottom;Via870
865;;;86.5047;-155.564;0;Bottom;Via957
866;;;46.5048;-133.564;0;Bottom;Via649
867;;;279.504;-72.5637;0;Bottom;Via1176
868;;;5.50468;-133.564;0;Bottom;Via40
869;;;66.5048;-155.564;0;Bottom;Via759
870;;;279.504;-74.5638;0;Bottom;Via1284
871;;;211.505;-52.5638;0;Bottom;Via1390
872;;;90.5047;-138.564;0;Bottom;Via980
873;;;153.504;-114.564;0;Bottom;Via2418
874;;;149.504;-53.564;0;Bottom;Via2086
875;;;152.504;-50.5639;0;Bottom;Via2301
876;;;65.5046;-30.5637;0;Bottom;Via825
877;;;45.5049;-153.564;0;Bottom;Via555
878;;;192.505;-29.5638;0;Bottom;Via2213
879;;;195.505;-11.5639;0;Bottom;Via2551
880;;;174.504;-156.564;0;Bottom;Via2489
881;;;149.505;-156.564;0;Bottom;Via2151
882;;;4.50469;-157.564;0;Bottom;Via5
883;;;29.5046;-136.564;0;Bottom;Via493
884;;;213.505;-94.5638;0;Bottom;Via1671
885;;;119.505;-61.5639;0;Bottom;Hole64
886;;;257.505;-10.564;0;Bottom;Via1891
887;;;191.505;-116.564;0;Bottom;Via1959
888;;;5.50468;-11.5639;0;Bottom;Via190
889;;;173.505;-138.564;0;Bottom;Via2408
890;;;170.505;-158.564;0;Bottom;Via2083
891;;;46.5048;-51.5641;0;Bottom;Via654
892;;;153.504;-9.56382;0;Bottom;Via2272
893;;;153.504;-137.564;0;Bottom;Via2618
894;1–5Watt;luxeon;193.28;-51.5716;-90;Top;U99
895;;;214.505;-158.564;0;Bottom;Via1744
896;;;213.505;-90.5639;0;Bottom;Via1795
897;;;245.505;-61.5639;0;Bottom;Hole16
898;;;253.505;-8.56419;0;Bottom;Via1886
899;;;3.50469;-93.5639;0;Bottom;Via72
900;;;280.503;-134.564;0;Bottom;Via1237
901;;;25.5047;-159.564;0;Bottom;Via420
902;;;151.504;-74.5638;0;Bottom;Via2034
903;;;278.504;-73.5636;0;Bottom;Via1705
904;;;212.505;-91.5638;0;Bottom;Via1856
905;;;161.775;-31.7963;0;Bottom;Via2744
906;;;236.504;-71.5638;0;Bottom;Via1595
907;;;111.505;-156.564;0;Bottom;Via1932
908;;;88.5049;-10.5637;0;Bottom;Via952
909;;;6.50468;-75.5637;0;Bottom;Via169
910;;;88.5049;-136.564;0;Bottom;Via904
911;;;92.5048;-29.5638;0;Bottom;Via1047
912;;;213.505;-113.564;0;Bottom;Via1112
913;;;3.50469;-133.564;0;Bottom;Via31
914;;;214.505;-154.564;0;Bottom;Via1250
915;;;278.504;-71.5638;0;Bottom;Via1396
916;;;111.505;-112.564;0;Bottom;Via2450
917;;;23.5046;-136.564;0;Bottom;Via538
918;;;68.5046;-27.5637;0;Bottom;Via813
919;;;45.5049;-29.5641;0;Bottom;Via630
920;;;149.504;-11.5639;0;Bottom;Via2541
921;;;148.504;-115.564;0;Bottom;Via2148
922;;;152.504;-8.56391;0;Bottom;Via2295
923;;;192.505;-159.564;0;Bottom;Via2675
924;1–5Watt;luxeon;25.9497;-30.5094;-90;Top;U12
925;;;4.50469;-153.564;0;Bottom;Via20
926;;;175.505;-73.5636;0;Bottom;Via2535
927;;;26.5046;-9.56382;0;Bottom;Via478
928;1–5Watt;luxeon;235.548;-9.64382;-90;Top;U88
929;;;47.5047;-75.564;0;Bottom;Via674
930;;;154.504;-29.5638;0;Bottom;Via2431
931;;;65.5046;-51.5639;0;Bottom;Via750
932;;;111.505;-7.56371;0;Bottom;Via2208
933;;;24.5045;-133.564;0;Bottom;Via383
934;1–5Watt;luxeon;193.571;-30.4634;-90;Top;U103
935;;;279.504;-135.564;0;Bottom;Via1804
936;;;259.505;-155.564;0;Bottom;Via1774
937;;;255.505;-155.564;0;Bottom;Via1223
938;;;107.505;-133.564;0;Bottom;Via2253
939;;;92.5048;-10.5637;0;Bottom;Via962
940;;;133.505;-29.5638;0;Bottom;Via2624
941;;;151.504;-95.564;0;Bottom;Via2026
942;;;195.505;-137.564;0;Bottom;Via1931
943;;;24.5045;-93.5639;0;Bottom;Via442
944;;;3.50469;-28.5636;0;Bottom;Via181
945;;;238.505;-94.5638;0;Bottom;Via1559
946;;;277.503;-135.564;0;Bottom;Via1361
947;;;70.5047;-52.5638;0;Bottom;Via868
948;;;278.504;-29.5638;0;Bottom;Via1418
949;;;256.505;-156.564;0;Bottom;Via1146
950;;;275.504;-7.56371;0;Bottom;Via1098
951;;;194.505;-6.5638;0;Bottom;Via2388
952;;;110.505;-73.5636;0;Bottom;Via2047
953;;;235.505;-28.5636;0;Bottom;Via1598
954;;;257.505;-50.5642;0;Bottom;Via1422
955;;;130.505;-32.5638;0;Bottom;Via2461
956;;;8.50468;-113.564;0;Bottom;Via54
957;;;64.5047;-10.5637;0;Bottom;Via797
958;;;27.5045;-90.5639;0;Bottom;Via545
959;;;280.503;-8.56391;0;Bottom;Via1252
960;;;47.5047;-155.564;0;Bottom;Via611
961;;;172.505;-74.5638;0;Bottom;Via2123
962;;;109.505;-53.564;0;Bottom;Via2330
963;;;109.505;-32.5638;0;Bottom;Via2681
964;1–5Watt;luxeon;5.03659;-72.552;-90;Top;U5
965;;;217.505;-29.5638;0;Bottom;Via1203
966;;;196.505;-94.5638;0;Bottom;Via2514
967;;;25.5047;-29.5638;0;Bottom;Via462
968;;;130.505;-72.5637;0;Bottom;Via2192
969;;;245.505;-145.564;0;Bottom;Hole10
970;;;77.5046;-61.5639;0;Bottom;Hole80
971;;;153.504;-70.5636;0;Bottom;Via2575
972;;;128.504;-53.564;0;Bottom;Via2163
973;1–5Watt;luxeon;109.686;-114.442;-90;Top;U53
974;;;129.505;-71.5638;0;Bottom;Via2273
975;;;107.505;-91.5638;0;Bottom;Via1972
976;;;90.5047;-33.5637;0;Bottom;Via954
977;;;107.505;-11.5639;0;Bottom;Via1946
978;;;92.5048;-157.564;0;Bottom;Via1028
979;;;107.505;-53.564;0;Bottom;Via2641
980;;;110.505;-136.564;0;Bottom;Via2708
981;;;2.50466;-92.564;0;Bottom;Via73
982;;;86.5047;-29.5638;0;Bottom;Via901
983;;;24.5045;-137.564;0;Bottom;Via399
984;;;212.505;-135.564;0;Bottom;Via1304
985;;;258.505;-91.5641;0;Bottom;Via1089
986;1;2512 [SMD];213.505;-169.764;-90;Top;R4
987;;;2.50466;-52.5638;0;Bottom;Via144
988;;;88.5049;-134.564;0;Bottom;Via930
989;;;192.505;-54.5639;0;Bottom;Via2417
990;;;90.5047;-92.564;0;Bottom;Via1005
991;;;194.505;-155.564;0;Bottom;Via2187
992;;;255.505;-10.564;0;Bottom;Via1438
993;;;6.50468;-113.564;0;Bottom;Via49
994;220;0603 [SMD];287.355;-57.5639;0;Top;R16
995;;;45.5049;-132.564;0;Bottom;Via554
996;;;67.5047;-158.564;0;Bottom;Via747
997;;;132.504;-11.5639;0;Bottom;Via2464
998;;;235.505;-53.564;0;Bottom;Via1187
999;;;112.505;-115.564;0;Bottom;Via1979
1000;;;212.505;-49.5637;0;Bottom;Via1652
1001;;;69.5045;-11.5639;0;Bottom;Via824
1002;;;49.5049;-115.564;0;Bottom;Via604
1003;;;212.505;-116.564;0;Bottom;Via1867
1004;;;190.505;-94.5638;0;Bottom;Via2335
1005;;;56.5047;-61.5639;0;Bottom;Hole88
1006;;;43.5048;-92.5642;0;Bottom;Via612
1007;;;152.504;-90.5639;0;Bottom;Via2558
1008;;;48.5047;-95.5643;0;Bottom;Via701
1009;1–5Watt;luxeon;88.6631;-51.6865;-90;Top;U57
1010;;;152.504;-33.5637;0;Bottom;Via2512
1011;;;27.5045;-52.5638;0;Bottom;Via497
1012;;;27.5045;-29.5638;0;Bottom;Via541
1013;;;130.505;-91.5638;0;Bottom;Via1921
1014;;;90.5047;-52.5638;0;Bottom;Via1001
1015;;;49.5049;-94.5641;0;Bottom;Via687
1016;;;2.50466;-113.564;0;Bottom;Via52
1017;;;46.5048;-7.56399;0;Bottom;Via716
1018;;;215.505;-111.564;0;Bottom;Via1160
1019;1–5Watt;luxeon;235.632;-156.281;-90;Top;U83
1020;;;6.50468;-96.5639;0;Bottom;Via71
1021;;;257.505;-69.564;0;Bottom;Via1244
1022;;;255.505;-31.5639;0;Bottom;Via1827
